roomID;acc_rating;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price;star_rating;amen1;amen2;amen3;amen4;amen5;amen6;amen7;amen8;amen9;amen10;amen11;amen12;amen13;amen14;amen15;amen16;amen17;amen18;amen19;amen20;amen21;amen22;amen23;amen24;amen25;amen26;amen27;amen28;amen29;amen30;amen31;amen32;amen33;amen34;amen35;amen36;amen37;amen38;amen39;amen40;amen41;amen42;amen43;amen44;amen45;amen46;amen47;amen48;amen49;amen50
9492331;9;Real Bed;4;10;9;10;89;9492331;False;False;8;37.78005138143839;-122.21318591071656;p3;9;12;Entire home/apt;70;9;13;150.0;4.5;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;False;True;False;True;True;True;False;True;True;True;True;True;False;False;False
15630209;10;Real Bed;5;10;10;10;100;15630209;False;False;10;37.727537767533775;-122.43440770604502;p3;3;9;Entire home/apt;350;9;11;129.0;5;True;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;True;True;True;True;False;True;False;False;False
10509841;10;Real Bed;3;10;9;10;96;10509841;False;True;10;37.79559526924829;-122.43076336280456;p3;3;8;Entire home/apt;426;9;20;195.0;5;True;True;True;True;False;False;True;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;True;True;True;True;True;False;False;False;False;True;True;False;True;True;False;True;True;False;False;False
12515810;10;Real Bed;4;10;10;10;97;12515810;True;True;9;37.755818350370035;-122.40162166713958;p3;2;8;Entire home/apt;517;10;33;124.0;5;True;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True;True;True;True;True;True;True;True;True;False;False;False
1053945;9;Real Bed;4;10;9;10;92;1053945;False;False;9;37.77060059098784;-122.45074461584915;p3;2;13;Entire home/apt;1034;9;121;150.0;4.5;False;True;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;True;True;True;False;False;False;False;False
14804950;10;Real Bed;3;10;10;10;97;14804950;False;True;10;37.74569204171682;-122.41758262432634;p3;2;9;Entire home/apt;491;9;29;110.0;5;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;True;True;True;True;True;True;False;True;False;False;False
352165;9;Real Bed;5;9;9;9;87;352165;False;False;10;37.75813280980431;-122.435501410745;p3;3;8;Entire home/apt;1228;9;118;115.0;4.5;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
2170688;10;Real Bed;5;10;10;10;97;2170688;False;True;10;37.745608560489444;-122.42562205033332;p3;4;17;Entire home/apt;1057;9;138;225.0;5;True;True;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True;True;False;True;True;True;True;True;False;False;False
7418450;10;Real Bed;5;10;10;10;98;7418450;False;True;10;37.75738107964045;-122.43452338615177;p3;2;30;Entire home/apt;345;9;70;179.0;5;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;True;True;False;False;False;True;True;True;False;False;False;False
13803420;10;Real Bed;4;10;10;10;96;13803420;False;False;9;37.75265358160813;-122.40617416586174;p3;2;8;Entire home/apt;401;10;17;165.0;5;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True;True;True;False;True;True;True;True;True;False;False;False
325478;10;Real Bed;4;10;9;10;98;325478;False;True;10;37.760654170558475;-122.42413536603497;p3;4;22;Entire home/apt;413;9;73;295.0;5;True;True;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;True;False;False;True;True;True;False;True;True;True;True;True;False;False;True
13031100;10;Real Bed;5;10;10;10;100;13031100;False;True;10;37.75979288066419;-122.43040856745772;p3;2;12;Entire home/apt;29;10;12;225.0;5;True;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;True;True;True;False;False;False;False;False;False;False;True;True
15132296;10;Pull-out Sofa;5;10;10;10;100;15132296;False;False;10;37.7988943011168;-122.40585893473387;p3;2;13;Entire home/apt;5;9;3;280.0;5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True;True;False;True;True;True;False;False;True;True;True;True;False;True;True
14934023;10;Real Bed;5;10;10;10;100;14934023;False;False;10;37.71408989952839;-122.47269669705668;p3;12;8;Entire home/apt;142;10;12;295.0;5;True;False;True;True;False;True;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False
7933407;10;Real Bed;5;10;10;10;96;7933407;False;True;9;37.764623915654596;-122.40675158621576;p3;4;25;Entire home/apt;346;10;32;225.0;5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;True;True;False;True;True;True;False;False;False;True;True;False;False;False;False
820076;10;Real Bed;4;9;9;9;90;820076;True;False;9;37.734954799981466;-122.42723649254476;p3;2;15;Private room;335;9;50;79.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;False;False;False;True;True;True;False;True;False;False;False;False;False
154715;10;Real Bed;4;10;9;10;96;154715;False;False;10;37.792653425744604;-122.42955141475005;p3;1;10;Private room;348;10;79;89.0;5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;True;True;False;False;False;False;True;True;False;False;True;True;True;True;False;True;True
