room_id;acc_rating;bed_type;cancel_policy;checkin_rating;cleanliness_rating;communication_rating;guest_sat;hosting_id;instant_book;is_superhost;loc_rating;lat;lon;page;person_cap;pic_count;room_type;saved_to_wishlist_count;value_rating;rev_count;price;star_rating;amen_1;amen_2;amen_3;amen_4;amen_5;amen_6;amen_7;amen_8;amen_9;amen_10;amen_11;amen_12;amen_13;amen_14;amen_15;amen_16;amen_17;amen_18;amen_19;amen_20;amen_21;amen_22;amen_23;amen_24;amen_25;amen_26;amen_27;amen_28;amen_29;amen_30;amen_31;amen_32;amen_33;amen_34;amen_35;amen_36;amen_37;amen_38;amen_39;amen_40;amen_41;amen_42;amen_43;amen_44;amen_45;amen_46;amen_47;amen_48;amen_49;amen_50
7288766;10;Real Bed;3;10;10;10;91;7288766;False;False;10;37.89936671645853;-122.2940977519412;p3;2;7;Private room;36;10;7;60.0;4.5;False;False;True;True;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;True;False;False;True;True;False;True;False;False;False
5475911;10;Real Bed;4;10;10;10;97;5475911;True;True;10;37.758894455795485;-122.26189938183582;p3;2;23;Private room;135;10;23;60.0;5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;True;True;True;True;True;False;True;True;True;False;False;False;False;False
1664174;10;Real Bed;5;10;10;10;99;1664174;False;True;9;37.85877201836859;-122.2747818206379;p3;1;13;Private room;116;10;27;60.0;5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;True;False;True;True;False;False;True;True;True;False;False;True;True
13800566;;Real Bed;3;;;;;13800566;False;False;;37.6668956630552;-122.44702801159676;p3;2;14;Private room;0;;0;60.0;0;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;True
15189856;10;Real Bed;4;10;10;10;100;15189856;True;False;10;37.699145209670874;-122.41788076002275;p3;2;12;Private room;5;10;2;60.0;0;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;False;False;True;True;False;True;False;False;False;False;False;False;False
13623123;10;Real Bed;3;10;10;10;98;13623123;False;True;9;37.984683663139485;-122.30271037286708;p3;2;6;Private room;22;10;29;60.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;True;True;True;False;False;False;False;False;False;False;True;True
4353384;9;Futon;5;10;9;10;94;4353384;False;False;10;37.86500979792574;-122.26318123756471;p3;2;8;Private room;71;10;54;60.0;4.5;False;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True
6559018;;Real Bed;3;;;;;6559018;False;False;;37.85848916029853;-122.27451856068211;p3;1;1;Private room;0;;0;60.0;0;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
95003;10;Real Bed;4;10;10;10;100;95003;False;True;10;37.91724557269114;-122.31310787552913;p3;2;9;Private room;22;10;10;60.0;5;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;True;False;True;True;True;True;False;True;True
1782812;10;Real Bed;5;10;10;10;96;1782812;False;False;10;37.887758458926896;-122.28597960349124;p3;2;3;Private room;231;9;62;60.0;5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False
16650170;;Real Bed;5;;;;;16650170;False;False;;37.88394852706066;-122.26347063810358;p3;2;18;Private room;4;;0;60.0;0;True;False;True;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;False;False;False;False;False;True;True;False;False;True;True;True;True;False;False;False
701410;10;Real Bed;4;10;9;9;93;701410;False;False;9;37.87187226756271;-122.29333358818256;p3;2;8;Private room;119;10;19;60.0;4.5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
12952161;9;Real Bed;4;9;8;9;81;12952161;True;False;9;37.86660535285975;-122.28201367132026;p3;2;10;Private room;68;8;28;60.0;4;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;False;True;True;True;True;True;True;False;False;False;False;True
3371512;9;Real Bed;5;10;8;9;89;3371512;False;False;9;37.86030472245405;-122.26097123906074;p3;1;3;Private room;52;9;11;60.0;4.5;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False
3456209;9;Real Bed;4;10;9;10;90;3456209;False;False;8;37.576847428041624;-122.31931199461792;p3;2;9;Private room;116;9;55;60.0;4.5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;True;True;True;True;True;False;False;True;True;False;False;False;False;False;False;False;True;True
14236345;9;Real Bed;3;9;8;9;85;14236345;False;False;10;37.56019606146468;-122.25312734377474;p3;2;7;Private room;53;9;20;61.0;4.5;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;True;False;False;False
11379386;10;Real Bed;4;10;10;10;100;11379386;False;True;10;37.893675054520216;-122.30455838309021;p3;2;7;Private room;17;10;4;60.0;5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False
40950;10;Real Bed;4;10;10;10;96;40950;False;False;10;37.90027438433533;-122.49705434890225;p3;1;7;Private room;191;10;131;60.0;5;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;True;False;False;False;True;True;True;False;False;True;True
5205556;10;Real Bed;5;10;10;10;95;5205556;False;False;10;37.88802859621307;-122.28873979986072;p3;2;5;Private room;50;10;31;60.0;5;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;True;True;True;False;False;True;True;False;False;False;False;False
13292900;;Real Bed;3;;;;;13292900;False;False;;37.79185978698646;-122.22075578557117;p3;2;2;Private room;9;;0;60.0;0;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;False;True;True;False;True;False;True;False;False;False;False;True;True
16755414;;Real Bed;3;;;;;16755414;True;False;;37.89360543305709;-122.30632008250412;p3;1;10;Private room;1;;0;60.0;0;True;False;False;True;True;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;True;True;True;False;False;True;True;True;True;True;False;True;False;False;False;False;True;True
11761698;10;Real Bed;5;10;9;10;96;11761698;False;True;9;37.75795449866293;-122.15827094820888;p3;2;11;Private room;96;10;27;60.0;5;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;True;False;True;True;False;False;False;True;True
13218717;;Real Bed;3;;;;;13218717;False;False;;37.98289780509523;-122.34715943023016;p3;2;16;Private room;2;;0;60.0;0;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;True;False;False;False;False;False;False;True;True
1937362;10;Real Bed;3;10;9;10;96;1937362;False;False;10;37.5182747582279;-122.2967075850485;p3;1;3;Private room;54;10;27;60.0;5;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True
3666636;10;Real Bed;3;10;9;10;94;3666636;False;False;10;37.89291476051633;-122.28918779847726;p3;2;7;Private room;20;10;10;60.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
8329003;10;Real Bed;4;10;9;10;94;8329003;False;False;10;37.89224546829153;-122.29015220584722;p3;1;14;Private room;29;10;14;60.0;4.5;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;True;True;True;True;True;True;True;False;True;False;True;False;False;True
12155917;10;Real Bed;4;10;10;10;97;12155917;False;False;9;37.858178068009;-122.27031249387343;p3;1;19;Private room;30;10;7;60.0;5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;True;True;True;True;True;False;True;True;True;True;False;True;True
7749066;9;Real Bed;4;9;9;9;89;7749066;False;False;9;37.930913684404544;-122.05727907985546;p3;2;7;Private room;43;9;20;61.0;4.5;False;False;True;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False
3410963;10;Real Bed;5;10;10;10;98;3410963;False;True;10;37.49675336084884;-122.25729277057455;p3;2;16;Private room;173;10;101;60.0;5;True;False;True;True;True;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;True;False;True;True;True;False;True;True;True;True;False;False;True;True
7097538;10;Real Bed;4;10;9;10;96;7097538;False;False;10;37.57075238439327;-122.31653215876793;p3;1;8;Private room;47;10;9;60.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False
12188469;10;Real Bed;3;10;10;10;98;12188469;False;True;9;37.98431336818001;-122.30413383060795;p3;2;8;Private room;38;10;37;60.0;5;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;True;True;True;False;False;False;False;False;False;False;False;True
9995906;;Real Bed;3;;;;;9995906;False;False;;37.85470480177005;-122.28310847903519;p3;2;5;Private room;4;;0;60.0;0;True;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False
10930044;9;Real Bed;4;9;9;9;89;10930044;False;False;10;37.89320676636552;-122.29060823971568;p3;2;9;Private room;16;9;7;60.0;4.5;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;True;True;True;True;False;True;True;True;False;True;False;False;False
11060074;9;Real Bed;3;9;9;10;89;11060074;False;False;9;37.62474363336646;-122.40406579998378;p3;1;8;Private room;72;9;17;60.0;4.5;True;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;True;True;False;False;False;False;False
4716105;10;Real Bed;5;10;10;10;97;4716105;False;True;9;37.85889284730918;-122.2747299145402;p3;1;13;Private room;60;10;23;60.0;5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;True;False;True;True;False;False;False;False;False;False;False;True;True
8886061;;Real Bed;5;;;;;8886061;False;False;;37.73880016658574;-122.15823260365693;p3;1;5;Private room;15;;0;60.0;0;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;True;True;True;False;True;True
14976239;10;Real Bed;3;10;10;10;100;14976239;False;False;10;37.763938406628654;-122.25545332581821;p3;2;7;Private room;6;10;2;60.0;0;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;False;False;False;True;False;False;False;False;True;True
7621968;10;Real Bed;4;10;10;10;95;7621968;False;False;10;37.779655021253724;-122.27490503222205;p3;2;8;Private room;77;10;33;60.0;5;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False
8518994;10;Real Bed;4;9;10;9;95;8518994;False;False;10;37.686957202833426;-122.148837804604;p3;2;16;Private room;84;10;15;60.0;5;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False
9617340;;Real Bed;3;;;;;9617340;False;False;;37.912875473276806;-122.33853878331529;p3;2;8;Private room;6;;0;60.0;0;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;True;True;False;False;False;False;False;False;False;False;False
13226405;10;Real Bed;4;10;9;10;92;13226405;False;False;9;37.89190036530548;-122.29296884006767;p3;2;5;Private room;23;10;12;60.0;4.5;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;True
7853914;;Futon;3;;;;;7853914;False;False;;37.715243508983995;-122.06931945140403;p3;2;6;Private room;3;;1;60.0;0;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;False;True;True;False;False;True;True;True;False;False;False;False
16585126;;Real Bed;3;;;;;16585126;False;False;;37.67975928796945;-122.07502091085128;p3;2;4;Private room;3;;0;60.0;0;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;True;False;True;True;True;True;False;True;True;True;True;False;True;True
12901595;9;Real Bed;3;9;8;9;84;12901595;False;False;9;37.90528830702218;-122.28231003135686;p3;2;7;Private room;50;9;16;60.0;4;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;True;True;True;False;True;False;True;True;False;False;False
10634624;9;Real Bed;4;10;10;10;95;10634624;False;True;10;37.896199667949524;-122.28895319940214;p3;2;14;Private room;33;9;11;40.0;5;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False
12312060;;Real Bed;3;;;;;12312060;True;False;;37.86738570598441;-122.2520179948438;p3;2;6;Private room;5;;0;60.0;0;True;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True;True
9879640;;Real Bed;5;;;;;9879640;False;False;;37.664075232443395;-122.42520382004123;p3;2;13;Private room;4;;0;60.0;0;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;True;False;False;False;True;True;True;True;True;True;True;True;False;False;False
12956811;10;Real Bed;4;10;9;9;96;12956811;False;False;8;37.666029224351504;-122.08334773581029;p3;2;6;Private room;32;10;5;60.0;5;True;True;True;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;True;False;False;False;True;True;True;True;True;True;True;False;False;False;False
15645520;10;Real Bed;5;10;10;10;100;15645520;True;True;10;37.514885473800454;-122.27226664530457;p3;2;11;Private room;36;10;9;60.0;5;False;False;False;True;False;False;False;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;False;True;True;True;True;False;True;True;True;True;False;False;True
13156530;10;Real Bed;4;10;10;9;92;13156530;False;False;9;37.86366508393905;-122.28796349042719;p3;2;5;Private room;42;9;11;60.0;4.5;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;True;True;True;False;False;False;False;False
2532967;9;Real Bed;5;10;10;10;95;2532967;False;True;10;37.88583520075597;-122.28867028710444;p3;2;14;Private room;101;10;43;60.0;5;True;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False
9120025;10;Real Bed;3;10;10;10;95;9120025;False;False;9;37.66546845661837;-122.07405754298277;p3;2;7;Private room;55;10;26;60.0;5;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;True;True;True;True;False;False;True;False;True;True
16846935;;Real Bed;3;;;;;16846935;False;False;;37.69710850948187;-122.16078453875598;p3;2;6;Private room;0;;0;60.0;0;True;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;True;False;True;False;True;False;True;True;False;True;True
3338845;10;Real Bed;4;10;10;10;93;3338845;False;False;10;37.78139717616001;-122.27451039867587;p3;2;8;Private room;73;10;18;60.0;4.5;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;True;False;False;True;True;False;True;True;True;True;True;False;False;False
677202;9;Real Bed;5;10;9;10;92;677202;False;False;9;37.79426218392705;-122.193386258032;p3;1;29;Private room;191;9;17;60.0;4.5;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;True;False;False;True;False;False;False;False;True;False;False;False;False;False
8193247;;Real Bed;3;;;;;8193247;False;False;;37.86779267096806;-122.24926628842869;p3;3;15;Private room;74;;1;60.0;0;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False
9807559;;Real Bed;5;;;;;9807559;False;False;;37.88026444204634;-122.5337328098918;p3;1;5;Private room;17;;0;60.0;0;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;False;True;True;False;False;True;False;False;True;True;False;True;False;False;True
10725360;;Real Bed;3;;;;;10725360;False;False;;37.86861726718682;-122.28081015040559;p3;1;3;Private room;48;;1;60.0;0;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
2019663;10;Real Bed;4;10;10;10;100;2019663;False;False;10;37.552271100085875;-122.2528182426976;p3;1;8;Private room;5;10;1;60.0;0;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;False;False;False;True;True;True;False;False;False;False;True;False;False;False
997217;10;Real Bed;4;10;10;10;99;997217;False;False;10;37.852375056093614;-122.25874096485926;p3;2;2;Private room;136;10;46;60.0;5;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
4023971;9;Real Bed;5;9;9;9;91;4023971;False;False;10;37.884609745689026;-122.0960256894889;p3;2;18;Private room;124;9;17;60.0;4.5;True;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False
6900961;10;Pull-out Sofa;3;10;7;10;100;6900961;False;False;10;37.55906352899417;-122.26561728064164;p3;1;2;Private room;17;10;2;60.0;0;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False
14247007;10;Real Bed;3;10;10;10;98;14247007;False;False;10;37.535748776103;-122.26554325624156;p3;2;5;Private room;52;10;17;60.0;5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
3383728;10;Real Bed;4;10;10;10;98;3383728;False;False;9;37.871132838579385;-122.2944418761107;p3;2;4;Private room;91;9;28;60.0;5;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
9736933;9;Real Bed;4;10;9;10;93;9736933;False;False;10;37.867036781294665;-122.25370495598628;p3;2;9;Private room;21;10;6;60.0;4.5;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;True;True;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False
11613122;10;Real Bed;3;10;8;10;92;11613122;False;False;10;37.875466727126984;-122.2619742931346;p3;2;6;Private room;22;9;5;60.0;4.5;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;False;True;True;False;True;True;True;True;True;True;True;True;False;False;False
14474326;;Real Bed;5;;;;;14474326;False;False;;37.86533500505491;-122.26645749836503;p3;1;10;Private room;7;;1;60.0;0;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False
15391873;9;Real Bed;3;10;9;10;96;15391873;True;False;10;37.753419811209305;-122.5079304433161;p3;1;20;Private room;142;9;11;63.0;5;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;True;True;True;False;False;True;True;True;False;False;False;True;True;True;False;True;True
15421845;9;Real Bed;5;10;10;10;95;15421845;True;False;10;37.75333904129972;-122.50875484509226;p3;1;9;Private room;29;10;11;63.0;5;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;False;False;False;True;True;True;False;True;True
4774742;10;Real Bed;4;10;10;10;95;4774742;False;False;9;37.755802434308265;-122.49786985206231;p3;2;7;Private room;339;10;49;62.0;5;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;True;True;True;False;False;False;True;True;False;True;True;True;True;True;False;True;True
14451638;9;Real Bed;4;10;9;10;88;14451638;False;False;8;37.72670222876514;-122.42032144848693;p3;2;4;Private room;215;9;20;63.0;4.5;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;True;False;True;True;True;False;True;False;False;True;False;False;False
15421813;9;Real Bed;5;10;10;10;93;15421813;True;False;10;37.753826014902735;-122.50912616998131;p3;1;12;Private room;102;9;24;63.0;4.5;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;False;True;False;True;True;True;False;True;True
12104562;10;Real Bed;3;9;9;9;90;12104562;False;False;10;37.78579257147169;-122.41431541339917;p3;2;4;Private room;55;8;2;62.0;0;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False
14654471;9;Real Bed;4;10;9;10;87;14654471;False;False;8;37.726268442864466;-122.41832176990297;p3;2;7;Private room;235;9;18;62.0;4.5;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False
14125226;9;Real Bed;4;9;8;9;84;14125226;True;False;8;37.73640798411379;-122.38777287224205;p3;1;14;Private room;144;8;26;62.0;4;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;True;True
13734663;;Real Bed;3;;;;;13734663;False;False;;37.77521555413647;-122.4557244549658;p3;1;8;Private room;1;;0;62.0;0;True;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;True
15422049;9;Real Bed;5;10;9;10;93;15422049;True;False;9;37.754949282690205;-122.50776071706579;p3;1;16;Private room;91;9;12;63.0;4.5;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;False;False;False;True;True;True;False;True;True
9034987;9;Real Bed;4;9;10;9;87;9034987;True;False;8;37.72988172206914;-122.40042324236006;p3;3;9;Private room;618;9;102;62.0;4.5;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True
15422212;9;Real Bed;5;10;10;10;94;15422212;True;False;10;37.753607232353374;-122.50786347134023;p3;1;12;Private room;230;10;18;63.0;4.5;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;False;True;True;False;True;False;True;True;True;False;True;True
